QueryID,DocID,Precision,Recall,System_Name
25,2318,1.0,0.0196078431372549,BM25_Stemming
25,3048,1.0,0.0392156862745098,BM25_Stemming
25,3070,0.6666666666666666,0.0392156862745098,BM25_Stemming
25,3089,0.75,0.058823529411764705,BM25_Stemming
25,1518,0.8,0.0784313725490196,BM25_Stemming
25,2542,0.6666666666666666,0.0784313725490196,BM25_Stemming
25,3136,0.5714285714285714,0.0784313725490196,BM25_Stemming
25,2988,0.625,0.09803921568627451,BM25_Stemming
25,2535,0.6666666666666666,0.11764705882352941,BM25_Stemming
25,3119,0.7,0.13725490196078433,BM25_Stemming
25,2882,0.6363636363636364,0.13725490196078433,BM25_Stemming
25,2894,0.5833333333333334,0.13725490196078433,BM25_Stemming
25,2984,0.6153846153846154,0.1568627450980392,BM25_Stemming
25,2798,0.6428571428571429,0.17647058823529413,BM25_Stemming
25,1827,0.6,0.17647058823529413,BM25_Stemming
25,2859,0.625,0.19607843137254902,BM25_Stemming
25,1680,0.5882352941176471,0.19607843137254902,BM25_Stemming
25,2344,0.5555555555555556,0.19607843137254902,BM25_Stemming
25,2812,0.5263157894736842,0.19607843137254902,BM25_Stemming
25,1032,0.5,0.19607843137254902,BM25_Stemming
25,1199,0.47619047619047616,0.19607843137254902,BM25_Stemming
25,2245,0.45454545454545453,0.19607843137254902,BM25_Stemming
25,2522,0.43478260869565216,0.19607843137254902,BM25_Stemming
25,2571,0.4166666666666667,0.19607843137254902,BM25_Stemming
25,2892,0.4,0.19607843137254902,BM25_Stemming
25,2741,0.4230769230769231,0.21568627450980393,BM25_Stemming
25,3059,0.4444444444444444,0.23529411764705882,BM25_Stemming
25,3072,0.42857142857142855,0.23529411764705882,BM25_Stemming
25,1719,0.4482758620689655,0.2549019607843137,BM25_Stemming
25,3147,0.43333333333333335,0.2549019607843137,BM25_Stemming
25,1653,0.45161290322580644,0.27450980392156865,BM25_Stemming
25,2951,0.4375,0.27450980392156865,BM25_Stemming
25,2188,0.42424242424242425,0.27450980392156865,BM25_Stemming
25,2452,0.4411764705882353,0.29411764705882354,BM25_Stemming
25,2372,0.42857142857142855,0.29411764705882354,BM25_Stemming
25,2319,0.4444444444444444,0.3137254901960784,BM25_Stemming
25,2681,0.4594594594594595,0.3333333333333333,BM25_Stemming
25,1533,0.47368421052631576,0.35294117647058826,BM25_Stemming
25,2862,0.48717948717948717,0.37254901960784315,BM25_Stemming
25,1308,0.475,0.37254901960784315,BM25_Stemming
25,1344,0.4634146341463415,0.37254901960784315,BM25_Stemming
25,2375,0.4523809523809524,0.37254901960784315,BM25_Stemming
25,1591,0.4418604651162791,0.37254901960784315,BM25_Stemming
25,2560,0.4318181818181818,0.37254901960784315,BM25_Stemming
25,1542,0.4222222222222222,0.37254901960784315,BM25_Stemming
25,3137,0.41304347826086957,0.37254901960784315,BM25_Stemming
25,1908,0.40425531914893614,0.37254901960784315,BM25_Stemming
25,1951,0.3958333333333333,0.37254901960784315,BM25_Stemming
25,1572,0.40816326530612246,0.39215686274509803,BM25_Stemming
25,1695,0.4,0.39215686274509803,BM25_Stemming
25,3088,0.4117647058823529,0.4117647058823529,BM25_Stemming
25,3002,0.40384615384615385,0.4117647058823529,BM25_Stemming
25,2669,0.41509433962264153,0.43137254901960786,BM25_Stemming
25,1698,0.42592592592592593,0.45098039215686275,BM25_Stemming
25,1526,0.43636363636363634,0.47058823529411764,BM25_Stemming
25,3028,0.42857142857142855,0.47058823529411764,BM25_Stemming
25,3025,0.42105263157894735,0.47058823529411764,BM25_Stemming
25,1261,0.41379310344827586,0.47058823529411764,BM25_Stemming
25,2634,0.4067796610169492,0.47058823529411764,BM25_Stemming
25,1938,0.4,0.47058823529411764,BM25_Stemming
25,2105,0.39344262295081966,0.47058823529411764,BM25_Stemming
25,2268,0.3870967741935484,0.47058823529411764,BM25_Stemming
25,1885,0.38095238095238093,0.47058823529411764,BM25_Stemming
25,2402,0.375,0.47058823529411764,BM25_Stemming
25,2990,0.36923076923076925,0.47058823529411764,BM25_Stemming
25,1750,0.36363636363636365,0.47058823529411764,BM25_Stemming
25,2711,0.3582089552238806,0.47058823529411764,BM25_Stemming
25,1699,0.35294117647058826,0.47058823529411764,BM25_Stemming
25,2720,0.34782608695652173,0.47058823529411764,BM25_Stemming
25,585,0.34285714285714286,0.47058823529411764,BM25_Stemming
25,2561,0.3380281690140845,0.47058823529411764,BM25_Stemming
25,2950,0.3333333333333333,0.47058823529411764,BM25_Stemming
25,3078,0.3287671232876712,0.47058823529411764,BM25_Stemming
25,1928,0.32432432432432434,0.47058823529411764,BM25_Stemming
25,1267,0.32,0.47058823529411764,BM25_Stemming
25,1161,0.3157894736842105,0.47058823529411764,BM25_Stemming
25,671,0.3116883116883117,0.47058823529411764,BM25_Stemming
25,1066,0.3076923076923077,0.47058823529411764,BM25_Stemming
25,1030,0.3037974683544304,0.47058823529411764,BM25_Stemming
25,1541,0.3,0.47058823529411764,BM25_Stemming
25,1892,0.30864197530864196,0.49019607843137253,BM25_Stemming
25,2849,0.3048780487804878,0.49019607843137253,BM25_Stemming
25,2749,0.30120481927710846,0.49019607843137253,BM25_Stemming
25,2870,0.2976190476190476,0.49019607843137253,BM25_Stemming
25,1805,0.3058823529411765,0.5098039215686274,BM25_Stemming
25,1417,0.3023255813953488,0.5098039215686274,BM25_Stemming
25,3026,0.2988505747126437,0.5098039215686274,BM25_Stemming
25,2003,0.29545454545454547,0.5098039215686274,BM25_Stemming
25,3049,0.29213483146067415,0.5098039215686274,BM25_Stemming
25,2470,0.28888888888888886,0.5098039215686274,BM25_Stemming
25,1503,0.2857142857142857,0.5098039215686274,BM25_Stemming
25,3153,0.2826086956521739,0.5098039215686274,BM25_Stemming
25,1517,0.27956989247311825,0.5098039215686274,BM25_Stemming
